MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading
367396710,2021-01-02T16:36:53,38.05707,-122.26099,0.2,140.1,77.0
367396710,2021-01-02T16:38:02,38.05707,-122.26099,0.1,120.9,78.0
367396710,2021-01-02T16:06:52,38.05705,-122.26098,0.2,226.4,76.0
367396710,2021-01-02T16:35:42,38.05707,-122.26099,0.2,23.8,77.0
367396710,2021-01-02T16:40:13,38.05706,-122.26099,0.1,328.3,78.0
367396710,2021-01-02T16:54:01,38.05706,-122.26099,0.1,32.7,78.0
367396710,2021-01-02T16:19:43,38.05705,-122.26099,0.1,157.8,77.0
367396710,2021-01-02T16:29:12,38.05707,-122.26099,0.1,61.3,78.0
367396710,2021-01-02T17:01:12,38.05706,-122.26099,0.2,157.5,77.0
367396710,2021-01-02T17:00:02,38.05706,-122.26099,0.1,132.9,77.0
367396710,2021-01-02T17:16:03,38.05706,-122.26098,0.1,197.2,76.0
367396710,2021-01-02T17:17:12,38.05706,-122.26099,0.1,243.9,77.0
367396710,2021-01-02T17:10:22,38.05706,-122.26098,0.1,334.5,77.0
367396710,2021-01-02T17:24:11,38.05706,-122.26099,0.1,333.5,77.0
367396710,2021-01-02T17:06:52,38.05706,-122.26099,0.1,296.6,77.0
367396710,2021-01-02T17:32:23,38.05706,-122.26099,0.1,345.0,77.0
367396710,2021-01-02T17:08:02,38.05706,-122.26099,0.1,8.4,77.0
367396710,2021-01-02T17:09:12,38.05706,-122.26098,0.1,318.7,77.0
367396710,2021-01-02T17:19:33,38.05706,-122.26099,0.2,160.7,77.0
367396710,2021-01-02T17:25:23,38.05706,-122.26099,0.1,194.9,77.0
367396710,2021-01-02T17:12:32,38.05706,-122.26098,0.1,324.7,78.0
367396710,2021-01-02T17:14:52,38.05706,-122.26098,0.1,198.7,76.0
367396710,2021-01-02T17:26:32,38.05706,-122.26099,0.1,148.5,77.0
367396710,2021-01-02T17:40:33,38.05707,-122.26099,0.1,175.3,77.0
367396710,2021-01-02T17:28:53,38.05706,-122.26099,0.2,1.5,77.0
367396710,2021-01-02T17:46:23,38.05707,-122.26099,0.1,358.1,77.0
367396710,2021-01-02T17:39:23,38.05706,-122.26099,0.1,189.9,77.0
367396710,2021-01-02T17:44:02,38.05707,-122.26099,0.1,122.1,76.0
367396710,2021-01-02T17:59:03,38.05706,-122.26099,0.1,346.4,77.0
367396710,2021-01-02T18:02:21,38.05705,-122.26099,0.1,263.8,77.0
367396710,2021-01-02T17:49:53,38.05707,-122.26099,0.2,230.0,76.0
367396710,2021-01-02T18:21:43,38.05706,-122.26099,0.1,291.4,76.0
367396710,2021-01-02T18:18:23,38.05706,-122.26099,0.1,57.4,76.0
367396710,2021-01-02T18:17:13,38.05706,-122.26099,0.1,5.7,76.0
367396710,2021-01-02T17:55:42,38.05706,-122.26099,0.1,201.4,77.0
367396710,2021-01-02T18:30:52,38.05706,-122.26099,0.1,131.3,77.0
367396710,2021-01-02T18:34:32,38.05706,-122.26099,0.1,27.2,77.0
367396710,2021-01-02T18:53:13,38.05705,-122.26099,0.1,308.6,76.0
367396710,2021-01-02T18:38:03,38.05706,-122.26099,0.2,323.5,77.0
367396710,2021-01-02T18:24:02,38.05706,-122.26099,0.1,358.5,76.0
367396710,2021-01-02T18:26:13,38.05706,-122.26099,0.1,309.1,76.0
367396710,2021-01-02T18:12:41,38.05706,-122.26099,0.1,22.0,77.0
367396710,2021-01-02T18:20:42,38.05706,-122.26099,0.2,284.2,76.0
367396710,2021-01-02T18:35:43,38.05706,-122.26099,0.1,292.4,77.0
367396710,2021-01-02T19:07:01,38.05706,-122.26099,0.1,270.4,76.0
367396710,2021-01-02T19:19:42,38.05705,-122.26099,0.1,158.7,76.0
367396710,2021-01-02T19:26:23,38.05705,-122.26099,0.1,153.3,76.0
367396710,2021-01-02T19:21:52,38.05705,-122.26099,0.1,19.5,76.0
367396710,2021-01-02T19:27:33,38.05705,-122.26099,0.1,4.3,75.0
367396710,2021-01-02T19:04:42,38.05706,-122.26100000000001,0.2,57.1,76.0
367396710,2021-01-02T19:00:02,38.05705,-122.26099,0.1,303.7,75.0
367396710,2021-01-02T19:16:23,38.05705,-122.26099,0.1,309.8,76.0
367396710,2021-01-02T00:07:43,38.03994,-122.13774,0.1,322.5,52.0
367396710,2021-01-02T18:48:33,38.05705,-122.26098,0.2,195.1,77.0
367396710,2021-01-02T19:25:11,38.05705,-122.26099,0.1,332.9,75.0
367396710,2021-01-02T19:33:22,38.05706,-122.26099,0.1,11.9,77.0
367396710,2021-01-02T19:28:42,38.05706,-122.26099,0.1,52.8,75.0
367396710,2021-01-02T18:57:42,38.05705,-122.26099,0.1,266.3,76.0
367396710,2021-01-02T19:32:12,38.05706,-122.26099,0.2,54.3,76.0
367396710,2021-01-02T19:53:02,38.05705,-122.26099,0.1,158.8,76.0
367396710,2021-01-02T19:55:12,38.05705,-122.26099,0.1,80.7,76.0
367396710,2021-01-02T19:57:32,38.05705,-122.26099,0.1,219.1,76.0
367396710,2021-01-02T19:58:42,38.05705,-122.26099,0.2,22.2,76.0
367396710,2021-01-02T19:40:22,38.05706,-122.26099,0.1,85.5,76.0
367396710,2021-01-02T19:49:41,38.05705,-122.26099,0.1,238.0,76.0
367396710,2021-01-02T19:44:03,38.05706,-122.26099,0.1,144.8,76.0
367396710,2021-01-02T20:08:03,38.05706,-122.26099,0.2,129.1,77.0
367396710,2021-01-02T19:17:33,38.05705,-122.26099,0.1,60.0,76.0
367396710,2021-01-02T20:09:13,38.05706,-122.26099,0.1,120.2,77.0
367396710,2021-01-02T19:48:33,38.05705,-122.26099,0.1,327.3,76.0
367396710,2021-01-02T20:19:42,38.05705,-122.26099,0.1,345.2,76.0
367396710,2021-01-02T19:59:53,38.05705,-122.26099,0.1,55.3,76.0
367396710,2021-01-02T19:34:32,38.05706,-122.26099,0.1,90.5,77.0
367396710,2021-01-02T20:01:12,38.05705,-122.26099,0.1,295.6,76.0
367396710,2021-01-02T20:18:33,38.05705,-122.26099,0.1,206.1,76.0
367396710,2021-01-02T20:36:03,38.05705,-122.26099,0.1,185.7,76.0
367396710,2021-01-02T19:42:52,38.05706,-122.26099,0.1,5.3,76.0
367396710,2021-01-02T20:33:43,38.05705,-122.26099,0.2,118.1,77.0
367396710,2021-01-02T20:38:22,38.05705,-122.26099,0.1,183.2,76.0
367396710,2021-01-02T20:44:03,38.05705,-122.26099,0.2,156.9,77.0
367396710,2021-01-02T20:53:22,38.05705,-122.26099,0.1,178.8,77.0
367396710,2021-01-02T20:55:31,38.05705,-122.26099,0.1,261.6,77.0
367396710,2021-01-02T20:42:53,38.05705,-122.26099,0.1,29.6,77.0
367396710,2021-01-02T20:12:43,38.05705,-122.26099,0.2,215.0,78.0
367396710,2021-01-02T21:10:32,38.05706,-122.26098,0.1,346.4,78.0
367396710,2021-01-02T20:45:13,38.05705,-122.26099,0.1,328.4,77.0
367396710,2021-01-02T21:08:12,38.05706,-122.26098,0.1,194.7,77.0
367396710,2021-01-02T20:20:53,38.05705,-122.26099,0.1,210.2,76.0
367396710,2021-01-02T21:18:52,38.05705,-122.26098,0.1,59.2,77.0
367396710,2021-01-02T21:14:02,38.05706,-122.26098,0.1,196.5,77.0
367396710,2021-01-02T20:24:23,38.05705,-122.26099,0.1,16.6,75.0
367396710,2021-01-02T21:07:02,38.05706,-122.26098,0.1,177.2,77.0
367396710,2021-01-02T21:09:22,38.05706,-122.26098,0.1,203.5,77.0
367396710,2021-01-02T21:22:21,38.05705,-122.26098,0.1,177.5,78.0
367396710,2021-01-02T20:46:22,38.05705,-122.26099,0.1,333.0,77.0
367396710,2021-01-02T21:21:12,38.05705,-122.26098,0.1,251.0,78.0
367396710,2021-01-02T21:41:42,38.05705,-122.26099,0.1,140.3,78.0
367396710,2021-01-02T21:48:42,38.05705,-122.26099,0.1,216.8,77.0
367396710,2021-01-02T21:33:32,38.05706,-122.26099,0.3,343.5,77.0
367396710,2021-01-02T21:47:33,38.05705,-122.26099,0.1,240.0,77.0
367396710,2021-01-02T21:52:02,38.05705,-122.26099,0.1,66.3,78.0
367396710,2021-01-02T21:34:42,38.05706,-122.26098,0.1,14.3,77.0
367396710,2021-01-02T21:35:52,38.05706,-122.26099,0.2,309.2,77.0
367396710,2021-01-02T22:02:22,38.05705,-122.26099,0.1,135.4,77.0
367396710,2021-01-02T21:04:42,38.05706,-122.26098,0.1,176.0,77.0
367396710,2021-01-02T22:16:23,38.05705,-122.26099,0.1,287.8,77.0
367396710,2021-01-02T22:04:42,38.05704,-122.26099,0.1,240.3,77.0
367396710,2021-01-02T22:19:43,38.05705,-122.26099,0.1,295.2,77.0
367396710,2021-01-02T22:07:02,38.05705,-122.26099,0.2,115.9,77.0
367396710,2021-01-02T22:03:32,38.05705,-122.26099,0.1,247.7,77.0
367396710,2021-01-02T22:08:13,38.05705,-122.26099,0.1,28.5,77.0
367396710,2021-01-02T21:23:31,38.05705,-122.26098,0.1,83.2,78.0
367396710,2021-01-02T22:12:52,38.05705,-122.26099,0.1,7.2,77.0
367396710,2021-01-02T22:26:43,38.05705,-122.26099,0.1,22.4,79.0
367396710,2021-01-02T22:20:52,38.05705,-122.26099,0.1,222.7,77.0
367396710,2021-01-02T21:37:03,38.05706,-122.26099,0.1,334.7,77.0
367396710,2021-01-02T22:22:03,38.05705,-122.26099,0.2,199.5,80.0
367396710,2021-01-02T21:42:52,38.05704,-122.26098,0.1,37.6,78.0
367396710,2021-01-02T22:33:42,38.05704,-122.26099,0.1,127.8,80.0
367396710,2021-01-02T22:29:02,38.05704,-122.26099,0.1,269.9,79.0
367396710,2021-01-02T22:40:51,38.05704,-122.26099,0.1,151.4,79.0
367396710,2021-01-02T22:44:23,38.05705,-122.26099,0.1,334.0,79.0
367396710,2021-01-02T22:50:13,38.05705,-122.26099,0.1,156.5,78.0
367396710,2021-01-02T22:53:42,38.05705,-122.26100000000001,0.1,319.9,78.0
367396710,2021-01-02T22:56:03,38.05705,-122.26099,0.1,6.8,78.0
367396710,2021-01-02T22:57:12,38.05705,-122.26100000000001,0.1,108.1,78.0
367396710,2021-01-02T22:43:12,38.05704,-122.26100000000001,0.1,118.2,79.0
367396710,2021-01-02T23:01:12,38.05705,-122.26100000000001,0.1,178.6,79.0
367396710,2021-01-02T22:54:53,38.05705,-122.26100000000001,0.1,310.2,78.0
367396710,2021-01-02T23:02:22,38.05705,-122.26100000000001,0.1,312.9,78.0
367396710,2021-01-02T22:58:22,38.05705,-122.26099,0.1,14.6,78.0
367396710,2021-01-02T23:11:32,38.05705,-122.26100000000001,0.1,23.1,79.0
367396710,2021-01-02T22:59:32,38.05705,-122.26099,0.1,282.3,79.0
367396710,2021-01-02T22:18:33,38.05705,-122.26099,0.1,285.2,77.0
367396710,2021-01-02T23:15:03,38.05705,-122.26100000000001,0.1,55.2,79.0
367396710,2021-01-02T23:03:31,38.05705,-122.26100000000001,0.1,69.6,79.0
367396710,2021-01-02T23:19:42,38.05705,-122.26100000000001,0.1,308.2,81.0
367396710,2021-01-02T23:22:02,38.05704,-122.26100000000001,0.2,169.9,81.0
367396710,2021-01-02T23:28:53,38.05704,-122.26100000000001,0.2,223.4,79.0
367396710,2021-01-02T23:31:12,38.05703,-122.26100000000001,0.1,295.4,80.0
367396710,2021-01-02T23:39:23,38.05704,-122.26100000000001,0.1,353.7,79.0
367396710,2021-01-02T22:42:03,38.05704,-122.26099,0.1,10.4,78.0
367396710,2021-01-02T23:30:03,38.05704,-122.26100000000001,0.1,107.0,79.0
367396710,2021-01-02T23:43:52,38.05705,-122.26100000000001,0.1,6.0,79.0
367396710,2021-01-02T23:33:33,38.05704,-122.26100000000001,0.1,121.5,79.0
367396710,2021-01-02T23:45:13,38.05705,-122.26100000000001,0.1,64.9,79.0
367396710,2021-01-02T23:35:51,38.05704,-122.26100000000001,0.1,262.6,79.0
367396710,2021-01-02T23:56:31,38.05705,-122.26100000000001,0.1,176.4,80.0
367396710,2021-01-02T23:55:23,38.05705,-122.26100000000001,0.1,9.8,80.0
367396710,2021-01-02T23:08:02,38.05705,-122.26100000000001,0.1,326.5,79.0
367396710,2021-01-02T23:10:21,38.05705,-122.26100000000001,0.1,110.9,78.0
367396710,2021-01-02T23:23:13,38.05704,-122.26100000000001,0.1,233.0,81.0
367396710,2021-01-02T23:24:23,38.05704,-122.26100000000001,0.1,190.4,80.0
367396710,2021-01-02T23:25:33,38.05704,-122.26100000000001,0.1,145.8,80.0
367396710,2021-01-02T01:14:01,38.03994,-122.13776,0.1,50.7,53.0
367396710,2021-01-02T01:38:32,38.03995,-122.13774,0.1,165.6,53.0
367396710,2021-01-02T01:48:33,38.03995,-122.13774,0.1,12.2,54.0
367396710,2021-01-02T01:54:02,38.03995,-122.13774,0.1,318.0,53.0
367396710,2021-01-02T01:55:12,38.03995,-122.13774,0.2,343.5,53.0
367396710,2021-01-02T02:11:32,38.03995,-122.13774,0.1,238.7,55.0
367396710,2021-01-02T02:21:41,38.03995,-122.13774,0.1,104.3,53.0
367396710,2021-01-02T03:12:32,38.03995,-122.13774,0.1,303.3,53.0
367396710,2021-01-02T03:26:41,38.03995,-122.13774,0.1,294.7,53.0
367396710,2021-01-02T04:18:41,38.03995,-122.13774,0.1,304.2,52.0
367396710,2021-01-02T04:27:53,38.03995,-122.13774,0.1,220.2,51.0
367396710,2021-01-02T04:30:13,38.03995,-122.13774,0.1,339.7,51.0
367396710,2021-01-02T05:00:02,38.03995,-122.13774,0.2,307.5,53.0
367396710,2021-01-02T05:10:21,38.03995,-122.13775,0.1,149.0,54.0
367396710,2021-01-02T05:39:32,38.03994,-122.13773,0.1,233.1,51.0
367396710,2021-01-02T05:52:12,38.03994,-122.13774,0.1,145.5,50.0
367396710,2021-01-02T06:29:21,38.03994,-122.13774,0.1,150.6,52.0
367396710,2021-01-02T06:46:43,38.04144,-122.13348,3.9,65.9,60.0
367396710,2021-01-02T06:51:09,38.04422,-122.12928,0.4,7.1,27.0
367396710,2021-01-02T07:09:23,38.04429,-122.12917,0.1,313.5,316.0
367396710,2021-01-02T07:10:31,38.04429,-122.12918,0.1,234.2,319.0
367396710,2021-01-02T07:16:02,38.04429,-122.12918,0.2,228.5,317.0
367396710,2021-01-02T07:17:13,38.04428,-122.12919,0.1,207.7,320.0
367396710,2021-01-02T07:25:08,38.04269,-122.12908,1.6,191.2,325.0
367396710,2021-01-02T07:32:35,38.0394,-122.13531,3.2,239.9,58.0
367396710,2021-01-02T07:34:53,38.03847,-122.13788,3.3,245.7,72.0
367396710,2021-01-02T07:41:22,38.03785,-122.14096,0.5,218.6,69.0
367396710,2021-01-02T08:08:03,38.03484,-122.15014,4.4,245.9,67.0
367396710,2021-01-02T08:09:12,38.03421,-122.15189,4.9,245.7,67.0
367396710,2021-01-02T08:12:42,38.03232,-122.15782,5.4,254.0,80.0
367396710,2021-01-02T08:32:23,38.05322,-122.18506,5.7,301.8,125.0
367396710,2021-01-02T08:48:43,38.05942,-122.21645,5.6,274.2,95.0
367396710,2021-01-02T08:49:51,38.05953,-122.21871000000002,5.5,274.2,95.0
367396710,2021-01-02T09:49:52,38.05706,-122.26098,0.1,336.9,77.0
367396710,2021-01-02T10:57:12,38.05706,-122.26099,0.1,319.6,76.0
367396710,2021-01-02T11:08:01,38.05706,-122.26099,0.1,320.9,76.0
367396710,2021-01-02T11:09:13,38.05706,-122.26099,0.1,355.9,76.0
367396710,2021-01-02T11:59:02,38.05706,-122.26099,0.1,12.8,77.0
367396710,2021-01-02T12:06:52,38.05706,-122.26099,0.1,35.1,77.0
367396710,2021-01-02T12:13:52,38.05706,-122.26099,0.1,330.1,76.0
367396710,2021-01-02T12:40:23,38.05706,-122.26099,0.1,301.8,77.0
367396710,2021-01-02T13:15:03,38.05705,-122.26099,0.1,15.3,79.0
367396710,2021-01-02T13:24:02,38.05705,-122.26099,0.1,351.4,78.0
367396710,2021-01-02T13:28:42,38.05705,-122.26099,0.1,215.4,78.0
367396710,2021-01-02T13:39:32,38.05705,-122.26099,0.1,230.6,76.0
367396710,2021-01-02T13:40:42,38.05705,-122.26099,0.1,29.2,76.0
367396710,2021-01-02T14:16:03,38.05705,-122.26099,0.1,322.2,78.0
367396710,2021-01-02T14:18:23,38.05705,-122.26099,0.1,209.3,79.0
367396710,2021-01-02T14:25:21,38.05705,-122.26099,0.2,347.1,79.0
367396710,2021-01-02T14:26:23,38.05705,-122.26099,0.1,350.3,78.0
367396710,2021-01-02T14:52:52,38.05705,-122.26098,0.1,307.1,76.0
367396710,2021-01-02T14:56:23,38.05705,-122.26098,0.1,116.2,78.0
367396710,2021-01-02T14:58:33,38.05705,-122.26098,0.1,169.9,78.0
367396710,2021-01-02T15:13:52,38.05705,-122.26098,0.1,18.5,78.0
367396710,2021-01-02T15:28:33,38.05706,-122.26098,0.1,202.0,76.0
367396710,2021-01-02T16:13:51,38.05705,-122.26099,0.1,35.0,77.0
367396710,2021-01-02T16:18:33,38.05705,-122.26099,0.1,44.5,77.0
367396710,2021-01-02T17:05:51,38.05706,-122.26099,0.2,344.6,77.0
367396710,2021-01-02T17:13:43,38.05706,-122.26098,0.1,35.0,77.0
367396710,2021-01-02T17:33:33,38.05706,-122.26099,0.2,38.1,77.0
367396710,2021-01-02T18:03:31,38.05705,-122.26099,0.1,158.5,78.0
367396710,2021-01-02T18:07:02,38.05705,-122.26099,0.1,232.7,78.0
367396710,2021-01-02T18:33:22,38.05706,-122.26099,0.1,353.3,77.0
367396710,2021-01-02T19:14:03,38.05705,-122.26099,0.1,26.3,76.0
367396710,2021-01-02T19:23:02,38.05705,-122.26099,0.2,309.6,75.0
367396710,2021-01-02T19:24:03,38.05705,-122.26099,0.1,142.4,75.0
367396710,2021-01-02T19:45:13,38.05706,-122.26099,0.1,245.2,76.0
367396710,2021-01-02T21:49:43,38.05705,-122.26099,0.1,0.8,77.0
367396710,2021-01-02T22:15:13,38.05705,-122.26099,0.1,321.8,77.0
367396710,2021-01-02T22:34:52,38.05704,-122.26099,0.1,200.5,80.0
367396710,2021-01-02T22:49:03,38.05705,-122.26100000000001,0.1,167.6,79.0
367396710,2021-01-02T23:12:43,38.05705,-122.26100000000001,0.1,126.6,79.0
367396710,2021-01-02T23:26:42,38.05704,-122.26100000000001,0.2,184.5,80.0
367396710,2021-01-03T00:00:03,38.05705,-122.26100000000001,0.1,85.9,80.0
367396710,2021-01-03T00:02:22,38.05705,-122.26100000000001,0.1,3.7,81.0
367396710,2021-01-03T00:09:32,38.05706,-122.26100000000001,0.1,53.4,80.0
367396710,2021-01-03T00:08:22,38.05705,-122.26100000000001,0.1,33.8,79.0
367396710,2021-01-03T00:16:32,38.05706,-122.26100000000001,0.1,67.2,79.0
367396710,2021-01-03T00:24:42,38.05707,-122.26100000000001,0.3,262.1,82.0
367396710,2021-01-03T00:25:46,38.0571,-122.26089,0.1,262.8,103.0
367396710,2021-01-03T00:26:49,38.05713,-122.26196000000002,7.9,259.7,259.0
367396710,2021-01-03T00:29:03,38.05631,-122.26877,8.7,261.8,260.0
367396710,2021-01-03T00:27:53,38.05671,-122.26519,8.8,261.1,260.0
367396710,2021-01-03T00:30:12,38.0559,-122.2724,10.1,261.9,261.0
367396710,2021-01-03T00:31:23,38.05549,-122.27677,10.7,264.3,263.0
367396710,2021-01-03T00:32:43,38.05501,-122.28181,10.8,262.5,262.0
367396710,2021-01-03T00:33:53,38.05454,-122.28622,10.8,262.7,262.0
367396710,2021-01-03T00:36:13,38.05346,-122.2949,10.6,257.7,256.0
367396710,2021-01-03T00:37:23,38.05245,-122.29911,10.6,252.0,253.0
367396710,2021-01-03T00:39:43,38.05036,-122.30756,10.8,252.1,253.0
367396710,2021-01-03T00:38:32,38.05144,-122.30327,10.7,253.0,253.0
367396710,2021-01-03T00:42:02,38.04828,-122.31601,10.9,252.4,254.0
367396710,2021-01-03T00:43:13,38.0472,-122.32039,10.7,253.0,254.0
367396710,2021-01-03T00:45:32,38.04502,-122.32906,11.2,248.6,249.0
367396710,2021-01-03T00:44:22,38.04613,-122.32469,11.1,250.7,254.0
367396710,2021-01-03T00:47:52,38.04193,-122.33727,10.9,242.8,241.0
367396710,2021-01-03T00:49:03,38.04032,-122.34134,11.0,243.8,241.0
367396710,2021-01-03T00:46:43,38.04346,-122.33329,10.9,245.8,244.0
367396710,2021-01-03T00:52:23,38.03563,-122.35269,10.5,240.2,237.0
367396710,2021-01-03T00:50:12,38.03876,-122.34536,11.1,244.0,241.0
367396710,2021-01-03T00:51:22,38.03713,-122.34942,10.9,240.2,237.0
367396710,2021-01-03T00:54:32,38.03239,-122.35963999999998,10.7,239.9,237.0
367396710,2021-01-03T00:53:31,38.0339,-122.35639,10.4,239.6,237.0
367396710,2021-01-03T00:58:13,38.02666,-122.37175,10.9,238.8,236.0
367396710,2021-01-03T00:59:21,38.02484000000001,-122.37561,11.2,239.4,237.0
367396710,2021-01-03T00:56:53,38.02876,-122.36733999999998,11.0,238.8,237.0
367396710,2021-01-03T01:00:12,38.02352,-122.37842,11.2,238.3,237.0
367396710,2021-01-03T01:01:21,38.02161,-122.38234,11.4,235.7,233.0
367396710,2021-01-03T01:02:32,38.01952,-122.38615,11.2,233.4,230.0
367396710,2021-01-03T01:06:02,38.01308,-122.39652,11.0,228.5,226.0
367396710,2021-01-03T01:11:53,38.00006,-122.41223,11.3,220.3,217.0
367396710,2021-01-03T01:08:22,38.00807,-122.40283,11.1,223.9,221.0
367396710,2021-01-03T01:07:12,38.01065,-122.39972,10.8,224.1,221.0
367396710,2021-01-03T01:09:32,38.00548,-122.40598,11.0,223.7,221.0
367396710,2021-01-03T01:10:41,38.00285,-122.40913,10.9,222.9,221.0
367396710,2021-01-03T01:15:21,37.99155,-122.42127,11.7,219.8,217.0
367396710,2021-01-03T01:13:02,37.99729,-122.41521000000002,11.3,220.2,217.0
367396710,2021-01-03T01:19:52,37.97925,-122.43139,11.8,210.0,209.0
367396710,2021-01-03T01:23:13,37.96918,-122.43387,11.0,182.6,177.0
367396710,2021-01-03T01:16:33,37.98852,-122.42427,11.6,212.4,211.0
367396710,2021-01-03T01:20:56,37.9761,-122.43314,11.5,194.2,183.0
367396710,2021-01-03T01:17:41,37.98534,-122.42676000000002,11.7,211.7,210.0
367396710,2021-01-03T01:22:02,37.97276,-122.43368999999998,10.7,182.7,177.0
367396710,2021-01-03T01:24:16,37.96619000000001,-122.43322,10.2,159.1,154.0
367396710,2021-01-03T01:27:22,37.95721,-122.43134,11.2,180.7,179.0
367396710,2021-01-03T01:26:21,37.96029,-122.43138,10.9,180.5,177.0
367396710,2021-01-03T01:28:31,37.95358,-122.43127,11.2,178.6,179.0
367396710,2021-01-03T01:31:52,37.9432,-122.43,11.1,165.4,166.0
367396710,2021-01-03T01:33:01,37.93964,-122.4289,11.5,167.1,168.0
367396710,2021-01-03T01:30:43,37.94669,-122.43064,11.1,174.7,172.0
367396710,2021-01-03T01:36:32,37.92865,-122.42564,11.5,166.3,169.0
367396710,2021-01-03T01:39:53,37.91863,-122.42199,11.2,162.5,161.0
367396710,2021-01-03T01:38:42,37.92215,-122.42343,11.2,162.3,161.0
367396710,2021-01-03T01:41:03,37.91521,-122.42058,11.2,160.9,162.0
367396710,2021-01-03T01:34:12,37.93601,-122.42777,11.5,165.1,164.0
367396710,2021-01-03T01:49:13,37.89138,-122.41253,10.6,170.8,167.0
367396710,2021-01-03T01:50:23,37.88804,-122.41182,10.4,170.7,167.0
367396710,2021-01-03T01:44:32,37.90495,-122.41643,10.8,161.9,160.0
367396710,2021-01-03T01:42:12,37.91179,-122.41919,11.2,162.0,161.0
367396710,2021-01-03T01:46:53,37.89813,-122.41407,10.7,168.8,167.0
367396710,2021-01-03T01:45:43,37.90153,-122.41508,10.8,163.7,164.0
367396710,2021-01-03T01:55:03,37.87546,-122.40583,10.0,147.6,142.0
367396710,2021-01-03T01:52:42,37.8815,-122.40963,10.5,161.8,160.0
367396710,2021-01-03T01:59:43,37.86484,-122.39693,9.2,139.7,135.0
367396710,2021-01-03T02:00:03,37.86417,-122.39624,9.3,142.4,136.0
367396710,2021-01-03T01:56:12,37.87275,-122.40362,10.0,147.1,141.0
367396710,2021-01-03T01:48:02,37.89479,-122.41328,10.4,169.9,168.0
367396710,2021-01-03T01:58:32,37.86736,-122.39925,9.5,147.9,142.0
367396710,2021-01-03T02:03:32,37.85757,-122.38933,8.3,139.3,135.0
367396710,2021-01-03T01:51:32,37.88475,-122.41096,10.5,164.0,161.0
367396710,2021-01-03T02:01:12,37.86191,-122.39393,9.0,140.8,136.0
367396710,2021-01-03T02:07:01,37.8514,-122.38268,8.4,140.8,136.0
367396710,2021-01-03T02:09:22,37.84725,-122.37832,8.3,140.4,136.0
367396710,2021-01-03T02:04:42,37.85549,-122.38708,8.3,139.4,134.0
367396710,2021-01-03T02:05:53,37.85343,-122.38485,8.3,137.7,136.0
367396710,2021-01-03T02:02:22,37.85967,-122.39158,8.6,139.0,135.0
367396710,2021-01-03T02:08:12,37.84931,-122.38048,8.2,141.6,136.0
367396710,2021-01-03T02:10:32,37.84522,-122.37617,8.1,139.3,136.0
367396710,2021-01-03T02:13:52,37.83942,-122.37011,8.2,144.0,142.0
367396710,2021-01-03T02:17:23,37.83427,-122.36613,5.2,147.9,146.0
367396710,2021-01-03T02:11:41,37.84326,-122.37395,8.1,137.5,136.0
367396710,2021-01-03T02:16:13,37.83575,-122.36722,5.4,150.1,146.0
367396710,2021-01-03T02:22:02,37.82855,-122.36188,5.2,147.4,149.0
367396710,2021-01-03T02:18:33,37.83282,-122.36503,5.3,150.1,148.0
367396710,2021-01-03T02:15:02,37.83734000000001,-122.36839,6.3,148.4,145.0
367396710,2021-01-03T02:20:53,37.82995,-122.36294,5.1,148.7,148.0
367396710,2021-01-03T02:27:43,37.82079,-122.35777,5.6,165.4,163.0
367396710,2021-01-03T02:28:52,37.81908,-122.35715,5.5,164.0,163.0
367396710,2021-01-03T02:24:13,37.82573,-122.36,5.3,152.0,151.0
367396710,2021-01-03T02:19:42,37.83138,-122.36398,5.1,150.3,148.0
367396710,2021-01-03T02:26:32,37.82254,-122.35839,5.4,163.5,163.0
367396710,2021-01-03T02:32:22,37.81432,-122.35362,5.7,139.0,142.0
367396710,2021-01-03T02:33:23,37.81304,-122.35232,5.6,142.7,145.0
367396710,2021-01-03T02:23:12,37.82706,-122.36088,5.2,152.8,152.0
367396710,2021-01-03T02:31:12,37.81577,-122.35513,5.8,140.1,143.0
367396710,2021-01-03T02:30:02,37.81734,-122.35633,5.6,158.7,157.0
367396710,2021-01-03T02:36:53,37.8085,-122.3481,5.8,143.1,146.0
367396710,2021-01-03T02:42:32,37.80188,-122.33983,6.1,111.2,112.0
367396710,2021-01-03T02:44:53,37.80013,-122.33391,8.7,109.0,110.0
367396710,2021-01-03T02:46:03,37.79916,-122.33048,8.8,109.2,110.0
367396710,2021-01-03T02:38:02,37.80698,-122.34668,5.8,145.9,146.0
367396710,2021-01-03T02:39:03,37.80562000000001,-122.34545,6.0,144.5,146.0
367396710,2021-01-03T02:47:11,37.79818,-122.32717,8.5,109.6,110.0
367396710,2021-01-03T02:48:13,37.79733,-122.32428,8.6,107.2,107.0
367396710,2021-01-03T02:49:22,37.79646,-122.32089,8.5,107.3,106.0
367396710,2021-01-03T02:41:21,37.8028,-122.34208999999998,6.2,131.7,131.0
367396710,2021-01-03T02:51:42,37.79503,-122.31466,6.7,101.1,98.0
367396710,2021-01-03T02:53:46,37.79503,-122.3129,0.4,147.0,335.0
367396710,2021-01-03T02:55:49,37.79528,-122.31201,0.2,129.4,15.0
367396710,2021-01-03T02:43:43,37.80106,-122.33728,8.2,108.6,109.0
367396710,2021-01-03T02:50:33,37.79558,-122.31758,7.7,105.1,105.0
